ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2017-En-21508	Collects all the times when Minerva would chew on his cape. Begins to shiver, runs a hand through his hair. \n\n'You can surely━\n@ardentflier	0	1	0	1	0	0	0	0	0	0	0
2017-En-11700	i've got a lot of tokens saved up and i wanna spam the event song but my eyes sting im so tired	0	0	0	0	1	0	0	0	1	0	0
2017-En-11206	2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells	1	0	1	1	0	0	0	1	0	0	0
2017-En-20783	Did you know I specialise in #anxiety  and #panic attacks? Get in touch for all of my solutions for you. #Coventry	0	0	0	1	0	0	0	0	0	0	0
2017-En-20911	Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror	0	0	0	1	0	0	0	0	1	0	0
2017-En-10305	@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry	1	0	1	0	0	0	0	0	1	0	0
2017-En-30297	@MoAmali @awosss @Arsenalman2011 listen I dn't subscribe to this team coq Team xhaka stuff. I like all our players. Depth has me elated	0	0	0	0	1	0	1	0	0	0	1
2017-En-21663	This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me😑😑😂	1	0	1	0	1	0	0	0	1	0	0
2017-En-40290	Two blankets, a hoody, and still no Eternal Sunshine to mope to.	0	0	1	0	0	0	0	0	1	0	0
2017-En-21786	@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful	0	0	0	1	0	0	0	0	0	0	0
2017-En-20615	India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan	1	0	1	1	0	0	0	1	0	0	0
2017-En-40097	@British_Airways just came of BA6426 at @ortambo_int at least 6 passengers with broken bags. This was a new suitcase. #unhappy customer	1	0	1	0	0	0	0	0	1	0	0
2017-En-40943	@MlaStandard The depth that you've sunk to. You're readership deserves more.	1	0	1	0	0	0	0	0	0	0	0
2017-En-30227	Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat	0	0	0	0	1	0	1	0	0	0	0
2017-En-30552	@DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck	1	0	1	0	0	0	0	0	0	0	0
2017-En-22231	I wish you stayed in Da Gump I'll make you panic like the last rapper	1	0	1	1	0	0	0	0	0	0	0
2017-En-21670	Projection is perception. See it in someone else? You also at some level have that within you. #anger 	1	0	1	0	0	0	0	0	0	0	0
2017-En-30671	@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? #optimism	0	0	0	0	0	0	1	0	0	0	0
2017-En-41345	ah #lost #mah #train of thunk.	0	0	0	0	0	0	0	0	0	0	0
2017-En-21992	If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @HillaryClinton	1	0	1	0	0	0	0	0	0	0	0
2017-En-30102	Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday #happy #eatcake	0	0	0	0	1	1	1	0	0	0	0
2017-En-22119	@theurbanologist the tunnels! I shudder to think of the grimy tweets...	0	0	1	1	0	0	0	1	1	0	0
2017-En-20829	@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible	1	0	1	0	0	0	0	0	1	0	0
2017-En-31136	Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered 	0	1	0	0	1	1	1	0	0	0	0
2017-En-20692	@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.	1	0	1	1	0	0	0	0	1	0	0
2017-En-21024	Open to suggestions on a good #horror movie. Just saw 31 and It follows recently, dug both. Gimme something good. #movienight #netflix	0	1	0	0	1	0	1	0	0	0	0
2017-En-31562	@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.	0	1	0	0	1	0	0	0	0	0	0
2017-En-40886	😑😑😑&lt;---- that moment you finish a Netflix series and have nothing else to watch. #depression	0	0	0	0	0	0	0	1	1	0	0
2017-En-40512	Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'	0	0	1	0	0	0	0	0	0	0	0
2017-En-10583	@judahandthelion TONIGHT. Legit can't wait to rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥	1	1	0	0	0	0	1	0	0	0	0
2017-En-40200	But when my mom told me yesterday that it was looking grim and I started driving out there, I was told to turn around b/c she was too sick	1	0	0	0	0	0	0	0	1	0	0
2017-En-20151	im tired of people telling me the worry about me when in fact they probably never gave a fuck about me	1	0	1	0	0	0	0	0	0	0	0
2017-En-10292	@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!	1	0	1	0	0	0	0	0	0	0	0
2017-En-40387	@Nataliem55 sadly, war has often been the factor that jump starts US economic growth	0	0	0	0	0	0	0	0	1	0	0
2017-En-10228	When someone rudely says all women should have long hair and your inner feminist tries not to rage	1	0	1	0	0	0	0	0	0	0	0
2017-En-40330	@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??	1	0	1	0	0	0	0	0	1	0	0
2017-En-41250	The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes	0	0	1	0	0	0	0	0	1	0	0
2017-En-22241	i met with an employment specialist this morning &amp; she basically told me its unlikely i'll get a job because i clearly have too much anxiety	0	0	0	1	0	0	0	0	0	0	1
2017-En-30086	@ahtareen1 @ReginalAleman @krelifa @zamansj64 @AwiexaB Very pleasing ty!	0	0	0	0	1	1	1	0	0	0	1
2017-En-31389	@_wednesdaychild I need to cheer up	0	0	0	0	1	0	1	0	1	0	0
2017-En-10703	“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride 	0	0	0	0	0	0	1	0	0	0	0
2017-En-20830	@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle  #christianity #hell #heaven #purgatory #psychology #jesus	0	0	0	1	1	0	1	0	0	0	0
2017-En-31573	Sanatana Lopez is definitely me 😂 	0	0	0	0	1	0	1	0	0	0	0
2017-En-20995	$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @Snowden	0	0	0	0	1	0	0	0	0	0	0
2017-En-21211	Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU	1	0	1	0	0	0	0	0	0	0	0
2017-En-21783	😂 - youre one of those whod bully me omg but it was all banter and we could laugh at it later haha. Youre a nice guy x	0	0	0	0	1	0	1	0	0	0	1
2017-En-20744	For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.	1	0	1	0	0	0	0	0	1	0	0
2017-En-10161	@Slippus @PureGym  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...	1	0	1	0	0	0	0	1	0	0	0
2017-En-41130	And btw... I really did stay in bed all day today. #depression I hate being lied to, fuck liars. -w-	1	0	1	0	0	0	0	1	1	0	0
2017-En-31343	Let go of the need to need. And find your own joyous path through the richness that extends in every direction.	0	0	0	0	1	0	1	0	0	0	0
2017-En-41085	Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it	1	0	0	0	0	0	0	1	1	0	0
2017-En-10392	That grudge you're holding keeps making an appearance because #God wants you to deal with it.	0	1	0	1	0	0	1	0	0	0	0
2017-En-40075	Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.	0	0	0	0	1	0	0	0	1	0	0
2017-En-20610	@ScottiePass shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔	0	0	0	1	1	0	0	0	0	1	0
2017-En-10848	I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life	0	0	0	0	1	0	0	0	0	0	0
2017-En-20328	From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism	1	1	1	1	0	0	0	0	0	0	0
2017-En-20020	@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair	1	0	1	1	0	0	0	0	1	0	0
2017-En-22026	With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore #anxiety #nojobsinbiology	0	0	0	1	0	0	0	1	0	0	0
2017-En-31172	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious	0	0	0	0	1	0	0	0	0	0	0
2017-En-40647	@jaymohr37 droop saw naked wrestling and asked 'What if I get a hole in one?' #jaymohrsports	0	0	0	0	1	0	0	0	0	0	0
2017-En-21259	Be #afraid of the #quiet ones they are the ones who actually #think.	0	1	0	1	0	0	0	0	0	0	0
2017-En-31345	@reinervshunter you got this💙 #staystrong #smile #yourebeautiful	0	0	0	0	1	1	0	0	0	0	0
2017-En-30046	I love how cheery and adoring @JackHoward gets every time he produces new content.	0	0	0	0	1	1	1	0	0	0	0
2017-En-10604	@everycolorbot more like every color looks the same #triggered #colorblind 	1	0	1	0	0	0	0	0	1	0	0
2017-En-21626	Might start stanning Lady Gaga again - more so than last time - but shhh don't tell Connor	0	0	0	0	1	0	1	0	0	1	0
2017-En-41243	Fun tidbit: You can fall asleep on someone while dancing. #blues #latenight	0	0	0	0	1	0	1	0	0	0	0
2017-En-30391	I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.	0	0	0	1	1	0	0	0	1	0	0
2017-En-41064	Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿	1	0	1	0	0	0	0	0	0	0	0
2017-En-20733	@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down	1	0	1	0	0	0	0	0	0	0	0
2017-En-30875	@harrietemmett great minds think alike. 	0	0	0	0	1	0	1	0	0	0	1
2017-En-40159	@Gervaisoholic But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'	0	0	0	1	0	0	0	0	1	0	0
2017-En-30133	@PriiiincesssE thanks for distracting me from my paper to watch this hilarious video 😂	0	0	0	0	1	1	1	0	0	0	0
2017-En-11455	so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.	1	0	1	0	0	0	0	0	1	0	0
2017-En-41088	@FoxNews Very thought provoking &amp; leads one to question what really happened.Very sad for all.	0	0	0	0	0	0	0	0	1	0	0
2017-En-31270	@strictlysimilak something about English sparkling wine would be good. Or farmhouse cider. Or Italian cocktails. Thanks.	0	1	0	0	1	0	1	0	0	0	1
2017-En-40221	@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh	1	0	1	0	0	0	0	0	1	0	0
2017-En-21947	Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain	0	0	1	1	0	0	0	0	1	0	0
2017-En-21532	“What worries you masters you.” - Haddon Robinson @ChoGMinistries #Jesusisthesubject #worry #anxiety #anxious	0	0	0	1	0	0	0	0	0	0	0
2017-En-10142	i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN	1	0	0	0	0	0	0	0	0	0	0
2017-En-20875	2,034 words today #amwriting #horror #novel 42,080 'Magnitude' total so far. 25Kish to go.	0	1	0	0	0	0	0	0	0	0	1
2017-En-41489	That's how you start a season that's how you open the show #show #them #how #dark #hell #can #get #Empire	0	0	0	0	0	0	1	0	0	0	0
2017-En-30837	...at your age, the heyday in the blood is tame...' @TheArtofCharm #shakespeareaninsults #hamlet #elizabethan #williamshakespeare	0	0	0	0	0	0	0	0	0	0	0
2017-En-10897	Might just leave and aggravate bae	1	0	0	0	0	0	0	0	0	0	0
2017-En-10203	I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media	1	0	1	0	0	0	0	0	1	0	0
2017-En-10889	Ananya just grabbed a bible, opened it, started reading, and then said 'where do they talk about burning people?'	0	0	0	0	0	0	0	0	0	0	0
2017-En-11244	All options are on the table - #revenge is coming.	1	0	1	0	0	0	0	0	1	0	0
2017-En-40716	Sometimes I can't believe I've made it this far.169 days!! I threw out my demons n got #sober #clean, n started #recovery.#Sobriety is #2.	0	0	0	0	1	1	1	0	0	0	0
2017-En-10644	Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016	1	0	1	0	1	0	0	0	0	0	0
2017-En-21314	In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol	0	1	0	0	1	1	1	0	0	0	1
2017-En-30756	The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8	0	0	0	0	0	0	0	1	1	0	0
2017-En-20138	my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --	0	1	0	1	0	0	0	1	1	0	0
2017-En-41464	Henny and pine apples 🤔	0	0	0	0	0	0	0	0	0	0	0
2017-En-11235	@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either 	1	1	1	0	0	0	0	0	0	0	0
2017-En-22041	But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.	1	0	1	0	0	0	0	0	0	0	0
2017-En-20197	@missmeliss465 @WellWeds @siggyflicker @whispernghope @mcrichard awe I feel so bad being naive ou is the worst	0	0	0	0	0	0	0	0	1	0	0
2017-En-41062	Rooney = whipping boy. #mufc #sad	0	0	0	0	0	0	0	0	1	0	0
2017-En-22197	@scotydoesntkn0 start buying Death Wish Coffee and shake hands with espresso every now and then.	0	1	1	0	1	0	0	0	0	0	0
2017-En-11047	Threat factors in respect to provocation bulb worm: BnQo	0	0	0	0	0	0	0	0	0	0	0
2017-En-41116	No #gbbo from us tonight sadly, we've got a date with some nachos @ODEONCinemas #BridgetJonesBaby	1	0	0	0	0	0	0	1	1	0	0
2017-En-31373	@JimRichMoriarty + I am in your life! *He yells* Surprise, surpriiise! *He chirps cheerfully, with a wicked grin on his lips*	0	0	0	0	1	0	1	0	0	1	0
2017-En-30563	@zinabukvic_ cheer up	0	0	0	0	1	0	0	0	0	0	0
2017-En-10600	@marthalyssa yep. LOL #bitter	1	0	0	0	1	0	0	0	0	1	0
2017-En-11015	@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY	0	0	0	0	0	0	0	0	0	0	0
2017-En-31247	@GreggDoyelStar I'm sure you'll have a heyday if they do	0	0	0	0	0	0	1	0	0	0	0
2017-En-21378	@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! #shocking	1	0	1	1	0	0	0	0	0	1	0
2017-En-20051	#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....	1	0	1	1	0	0	0	0	0	0	0
2017-En-10422	Drop Snapchat names #bored #snap #swap #pics	0	0	1	0	0	0	0	0	1	0	0
2017-En-40931	@nigeriaLNG @TonyAttah #lestweforget 3 yrs on, 2013 Graduate Trainee recruitment not concluded. #disappointed #weary however  #wewait	0	0	1	0	0	0	0	0	1	0	0
2017-En-30072	Happy Birthday @Brooke56_56  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer	0	0	0	0	1	1	0	0	0	0	0
2017-En-22237	@qdoba omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter	0	1	1	0	0	0	0	0	1	0	0
2017-En-21165	@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? 	1	0	1	0	0	0	0	0	0	0	0
2017-En-31256	The true way to render ourselves #happy is to love our work and find in it our pleasure. Francoise de Motteville	0	0	0	0	1	0	1	0	0	0	0
2017-En-11555	@happyandbashful @Teigngardener @CEVokins @gardengirllucy Don't provoke the Voke.	1	0	1	0	0	0	0	0	0	0	0
2017-En-11609	I swear I got anger issues but my heart big AF...	1	0	0	0	0	0	1	0	0	0	0
2017-En-21545	@sphiwememela...its bad.I am fearing for my life🙏	0	0	0	1	0	0	0	1	1	0	0
2017-En-40361	When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT	1	0	1	0	0	0	0	0	1	0	1
2017-En-30025	@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday 	0	0	0	0	1	1	1	0	0	0	0
2017-En-40174	@KatHeartwell some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing	0	0	1	0	0	0	0	1	1	0	0
2017-En-41383	So grim being up at 6	1	0	1	0	0	0	0	1	1	0	0
2017-En-21280	@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare	1	0	1	0	0	0	0	0	0	0	0
2017-En-20249	Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism	1	0	0	1	0	0	0	0	0	0	0
2017-En-40518	This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink	1	0	1	0	0	0	0	0	0	0	0
2017-En-21932	Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed	1	0	1	0	0	0	0	0	0	0	0
2017-En-40463	@BeeTuppy We're sorry to hear about the issues and how this is making you feel. We don't like to hear our customers being unhappy :-( We	0	0	0	0	0	0	0	0	1	0	0
2017-En-41151	We fear not the truth, even if it be gloomy, but its counterfeit.- Berl Katznelson	0	1	0	0	0	0	1	0	0	0	0
2017-En-41460	It would appear it's a good year for the #blues	0	1	0	0	1	0	1	0	0	0	0
